Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
PIT,Elijah Cooks,WR,"6'3""",215,65,87,91,80,53,65,83,86,84,81,27,25,21,19,15,,15,,82,82,82,66,64,62,70,75,77,60,65,68,74,,51,37,49,,,,,,,,,39,45,35,19,33,39,35
PIT,Gabe Hall,DL,,,65,74,78,68,64,83,74,77,83,57,23,10,9,8,10,,9,,38,27,28,19,12,9,19,38,33,42,36,27,30,,45,44,93,,,,,,,,,78,80,76,63,19,26,21
PIT,A.J. Woods,DB,,,65,91,92,86,63,57,87,86,81,87,28,13,11,9,12,,8,,67,59,67,32,23,19,30,58,72,29,35,69,76,,32,31,51,,,,,,,,,54,57,71,63,68,65,68
PIT,Maxen Hook,DB,"6'1""",201,65,88,91,86,61,64,90,85,87,80,24,6,6,6,6,,6,,66,56,58,34,27,24,31,60,64,46,43,59,68,,35,35,52,,,,,,,,,64,75,74,58,66,68,66
PIT,Montrell Johnson Jr.,RB,,,65,89,91,83,60,69,85,87,83,81,31,27,21,17,24,,17,,66,54,55,62,54,47,47,87,77,69,71,71,78,,34,48,41,,,,,,,,,32,33,38,20,16,21,15
PIT,Taylor Morin,WR,,,65,89,91,84,61,63,83,84,83,83,32,23,18,15,20,,18,,78,77,78,70,69,68,66,72,78,47,50,69,75,,47,28,39,,,,,,,,,32,30,34,26,24,28,20
PIT,Ife Adeyi,WR,,,65,89,91,84,61,63,83,84,83,83,32,23,18,15,20,,18,,78,77,78,70,69,68,66,72,78,47,50,69,75,,47,28,39,,,,,,,,,32,30,34,26,24,28,20
PIT,Tariq Castro-Fields,DB,"6'1""",197,65,93,95,82,60,60,87,88,73,85,29,6,6,6,6,,6,,58,49,62,35,31,29,36,55,58,32,34,64,71,,35,34,52,,,,,,,,,54,52,62,57,62,66,70
PIT,Ochaun Mathis,LB,"6'4""",247,64,82,90,77,62,75,74,84,79,72,25,19,15,11,7,,8,,42,32,35,25,18,14,23,41,40,40,49,43,48,,40,35,86,,,,,,,,,73,79,79,64,34,40,44
PIT,Giles Jackson,WR,,,64,90,91,85,53,61,86,83,83,87,31,24,19,15,21,,16,,80,76,79,70,69,67,64,70,82,38,48,73,79,,48,32,42,,,,,,,,,28,26,31,22,19,24,19
PIT,Andre' Sam,DB,,,64,88,90,85,62,60,87,87,84,83,27,14,10,9,12,,10,,67,60,64,31,23,19,28,60,66,38,42,63,70,,32,33,53,,,,,,,,,62,70,73,60,62,64,62
PIT,Jacob Sykes,DL,,,64,74,79,67,64,83,74,77,84,58,24,10,9,8,9,,9,,37,27,27,18,12,9,19,39,31,39,35,25,29,,45,44,92,,,,,,,,,77,80,76,64,21,27,21
PIT,Antwaun Powell-Ryland,LB,"6'3""",258,64,85,89,79,59,76,80,86,86,73,22,13,12,11,11,,10,,48,38,40,22,14,10,23,44,45,37,41,44,49,,45,46,82,,,,,,,,,76,80,77,58,43,49,31
PIT,Brandon Johnson,DB,"6'2""",195,63,90,91,84,57,61,86,85,83,83,27,13,11,10,13,,9,,67,60,64,32,24,20,30,59,67,37,40,63,70,,32,31,53,,,,,,,,,60,65,71,59,65,66,70
PIT,Joe Evans,DL,,,63,75,80,69,58,82,77,78,85,59,23,11,9,8,10,,10,,36,27,28,18,12,9,18,37,32,37,35,26,30,,45,44,88,,,,,,,,,76,80,75,59,19,25,20
PIT,Dallas Gant,LB,"6'3""",228,62,83,85,73,60,68,82,84,85,75,25,6,6,6,15,,10,,56,49,46,15,9,5,25,56,44,43,48,24,37,,35,35,71,,,,,,,,,77,79,77,66,62,65,48
PIT,Avery Williams,RB,"5'9""",195,62,90,89,86,54,61,87,81,86,89,27,6,6,6,6,,6,,58,57,62,48,42,36,40,75,74,51,55,76,79,,30,44,42,,,,,,,,,53,59,67,62,63,58,62
PIT,Laekin Vakalahi,OL,,,62,67,70,59,64,84,80,74,83,54,21,10,9,8,8,,8,,26,20,20,16,8,7,18,31,18,28,22,14,15,,68,67,80,,,,,,,,,34,36,32,24,12,13,10
PIT,Lance Dixon,LB,,,62,84,88,78,61,72,83,84,84,73,25,13,11,11,12,,10,,53,46,47,23,15,12,20,51,47,42,42,42,48,,44,43,78,,,,,,,,,77,80,78,60,49,55,42
PIT,Nick Muse,TE,"6'5""",252,62,82,84,81,64,80,83,75,84,75,30,25,20,14,21,,13,,76,73,72,59,54,50,59,74,61,65,58,56,61,,60,58,70,,,,,,,,,38,40,39,28,20,26,17
PIT,Hollin Pierce,OL,"6'8""",341,61,60,64,51,59,88,81,61,83,45,12,6,6,6,6,,6,,23,13,15,13,6,5,13,22,11,31,13,10,10,,68,67,79,,,,,,,,,27,25,20,15,12,13,10
PIT,Dorian Thompson-Robinson,QB,"6'1""",191,61,87,88,77,40,61,80,83,83,76,89,81,73,68,74,,79,,71,58,63,55,50,44,47,56,84,40,38,72,71,,21,12,28,,,,,,,,,27,21,30,15,9,10,9
PIT,E.J. Jenkins,TE,,,60,83,86,79,58,71,82,84,84,74,33,22,17,12,18,,14,,78,79,81,62,57,51,63,71,68,63,60,59,65,,58,58,61,,,,,,,,,39,36,39,26,16,22,17
