Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
CLE,Troy Hairston,RB,"5'11""",245,65,86,89,78,71,81,81,87,86,78,32,30,26,20,23,,19,,63,55,55,60,52,45,55,90,78,90,84,66,73,,46,61,47,,,,,,,,,33,35,35,17,14,20,14
CLE,KJ Henry,DL,"6'4""",255,65,85,89,68,64,68,75,77,89,69,22,9,7,6,6,,8,,39,25,32,14,6,5,7,45,32,43,35,42,48,,40,35,67,,,,,,,,,76,82,81,58,32,40,33
CLE,Chase Cota,WR,,,65,89,90,83,61,63,81,86,83,81,29,23,18,15,21,,16,,78,77,79,70,70,69,70,72,74,47,53,67,73,,45,31,46,,,,,,,,,32,29,32,22,22,26,20
CLE,Cade McDonald,WR,,,65,89,90,83,62,62,83,85,84,82,30,24,18,15,21,,17,,78,77,77,70,70,69,65,71,77,47,49,69,75,,46,27,40,,,,,,,,,31,29,33,25,23,27,21
CLE,Kisean Johnson,WR,,,65,89,90,83,61,62,83,85,85,83,29,24,18,15,21,,17,,78,77,77,70,70,68,64,71,77,46,48,69,75,,46,27,40,,,,,,,,,31,30,33,25,23,28,21
CLE,Trey Dean,DB,,,64,85,89,83,65,72,88,86,86,83,29,14,11,10,13,,11,,67,55,61,32,23,20,30,62,61,45,47,58,62,,35,35,58,,,,,,,,,66,69,73,61,60,64,68
CLE,Jaelen Gill,WR,,,64,90,91,85,59,58,81,84,83,84,30,24,18,14,21,,16,,78,75,76,70,70,69,63,70,76,42,45,70,76,,42,26,41,,,,,,,,,29,26,32,22,21,25,19
CLE,Kilian Zierer,OL,,,63,67,70,60,67,84,81,74,82,51,21,10,9,8,8,,8,,29,20,20,17,9,7,17,31,19,28,22,15,17,,68,68,78,,,,,,,,,33,34,29,22,11,13,10
CLE,Javion Cohen,OL,"6'4""",322,63,61,66,48,59,83,85,67,83,45,16,31,22,31,23,,34,,29,25,26,18,12,10,27,23,24,47,48,25,47,,69,73,79,,,,,,,,,40,30,27,18,31,42,35
CLE,Marcus Haynes,DL,,,63,81,83,74,61,76,76,81,85,64,25,9,9,9,9,,9,,40,31,32,19,12,9,19,42,35,37,37,30,36,,45,44,89,,,,,,,,,76,78,74,59,30,40,28
CLE,Ralph Holley,DL,,,63,75,80,67,60,82,74,77,87,61,25,9,9,8,9,,9,,35,27,26,18,13,9,18,40,29,37,35,20,26,,47,45,91,,,,,,,,,77,81,74,60,22,29,19
CLE,Lorenzo Thompson,OL,,,62,68,72,61,66,83,82,76,82,53,21,10,9,8,8,,8,,29,20,20,16,9,8,17,29,20,29,22,16,17,,67,67,77,,,,,,,,,33,35,30,23,11,13,10
CLE,Justin Osborne,OL,,,62,67,71,59,59,84,81,76,84,53,19,10,9,8,8,,8,,28,19,20,16,9,8,16,29,20,31,23,15,17,,69,68,78,,,,,,,,,34,34,30,22,11,13,10
CLE,Bucky Williams,OL,,,62,69,72,61,67,83,82,77,85,56,20,10,8,8,8,,8,,29,19,19,15,9,8,15,30,20,29,21,16,17,,67,67,78,,,,,,,,,35,35,32,25,12,13,10
CLE,Dartanyan Tinsley,OL,"6'3""",340,62,56,67,59,57,88,80,68,81,39,13,6,6,6,6,,6,,23,15,14,10,5,5,12,24,14,25,20,10,10,,68,67,79,,,,,,,,,34,35,34,14,12,10,10
CLE,LaMareon James,DB,,,62,89,91,84,58,60,87,85,83,83,27,12,11,9,13,,9,,67,59,64,31,24,20,31,60,65,39,42,62,69,,34,34,54,,,,,,,,,60,64,70,57,64,65,68
CLE,Chris Edmonds,DB,,,62,89,91,83,57,65,86,86,85,80,28,14,11,10,13,,11,,67,61,67,32,24,19,29,60,63,47,49,60,65,,32,31,57,,,,,,,,,65,77,71,56,59,63,69
CLE,Keenan Isaac,DB,,,61,90,91,83,58,60,86,86,80,82,29,12,11,9,13,,10,,66,60,67,31,23,18,32,58,66,38,42,63,69,,31,29,50,,,,,,,,,54,61,68,57,61,63,72
CLE,Anthony Kendall,DB,"5'10""",177,61,91,87,83,53,59,83,93,75,80,25,16,13,11,14,,6,,63,49,55,39,28,24,25,44,72,33,30,70,74,,25,20,34,,,,,,,,,44,47,73,55,68,64,58
CLE,Julian Pearl,OL,"6'6""",312,61,70,61,71,67,86,81,70,83,47,28,22,15,10,22,,21,,35,26,21,28,29,25,14,30,42,41,38,20,38,,69,72,75,,,,,,,,,37,30,32,23,9,12,11
CLE,Sebastian Gutierrez,OL,,,60,66,71,60,67,84,81,75,84,52,21,9,8,8,7,,8,,29,19,20,17,9,9,19,28,18,26,22,14,16,,65,65,78,,,,,,,,,33,34,31,24,12,14,11
CLE,Jason Ivey,OL,"6'5""",287,60,67,80,55,60,78,83,67,84,50,17,6,6,6,6,,6,,12,15,10,10,5,5,10,20,10,10,10,10,10,,69,71,79,,,,,,,,,20,12,19,25,10,11,10
CLE,Jackson Barton,OL,"6'7""",302,57,66,65,58,59,85,81,68,87,50,16,6,6,6,6,,6,,37,22,25,22,13,10,22,35,10,21,10,10,10,,63,63,79,,,,,,,,,40,35,35,24,12,12,10
