Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
GB,Jeremiah Martin,DL,,,65,78,81,71,64,80,75,80,83,62,23,9,9,8,9,,9,,38,28,29,19,13,9,19,39,33,38,36,29,34,,44,44,90,,,,,,,,,77,80,76,62,25,33,25
GB,Julian Hicks,WR,,,65,89,90,84,59,63,81,84,83,82,31,23,18,15,21,,17,,79,77,79,70,69,68,68,72,76,49,53,68,74,,46,31,44,,,,,,,,,33,29,35,23,21,26,19
GB,Amar Johnson,RB,,,65,89,91,83,59,68,86,86,83,81,31,27,21,17,24,,16,,67,54,56,62,54,47,46,87,77,66,69,73,79,,33,49,40,,,,,,,,,32,30,37,19,15,20,15
GB,Gregory Junior,DB,"6'0""",190,65,91,87,84,63,64,87,93,78,86,25,6,6,6,14,,6,,57,53,56,28,23,21,31,55,58,30,42,64,70,,35,35,51,,,,,,,,,57,57,71,62,65,64,73
GB,Sam Brown Jr.,WR,,,64,90,90,84,54,64,84,88,83,84,28,22,18,14,18,,15,,81,78,81,70,70,68,65,70,79,43,51,70,76,,50,35,44,,,,,,,,,30,28,30,22,17,24,20
GB,James Ester,DL,,,64,75,79,68,63,83,74,78,84,60,23,10,9,8,9,,9,,36,26,27,18,13,9,19,38,31,39,36,25,30,,45,44,92,,,,,,,,,77,81,76,62,21,28,21
GB,Keith Randolph Jr.,DL,"6'4""",296,64,70,76,65,64,83,74,74,83,57,21,10,9,8,9,,9,,35,26,27,19,13,9,20,37,31,40,36,24,29,,45,45,92,,,,,,,,,79,80,76,64,17,24,17
GB,Lideatrick Griffin,WR,,,64,91,92,85,57,57,81,81,82,84,30,24,18,14,21,,18,,78,74,75,70,70,69,62,70,78,39,42,71,77,,41,26,36,,,,,,,,,29,26,34,23,21,26,18
GB,Tyler Cooper,OL,"6'5""",302,64,67,68,59,60,84,80,74,82,53,16,6,6,6,6,,6,,24,15,15,15,6,5,15,20,11,25,17,10,10,,70,72,83,,,,,,,,,25,29,22,15,11,12,10
GB,Jalen White,RB,,,64,88,91,83,58,67,86,86,82,82,32,27,21,17,24,,16,,66,53,54,62,55,47,48,86,77,65,70,72,79,,34,46,39,,,,,,,,,34,32,39,20,16,21,16
GB,Garnett Hollis Jr.,DB,,,63,90,91,84,57,60,86,86,83,83,27,13,11,10,13,,9,,67,59,64,32,24,20,30,59,67,37,40,63,70,,33,32,53,,,,,,,,,59,65,71,58,65,65,70
GB,Trey Hill,OL,"6'4""",310,63,56,62,44,73,84,82,62,84,48,26,6,6,6,6,,6,,24,10,12,10,6,5,12,29,10,24,10,10,10,,71,65,85,,,,,,,,,37,12,30,10,12,12,10
GB,Omar Brown,DB,,,63,89,91,83,59,62,86,86,83,81,27,14,11,10,13,,11,,66,59,65,31,23,19,29,60,63,44,47,61,67,,32,31,55,,,,,,,,,64,74,73,58,60,64,67
GB,Jared Bartlett,LB,,,62,84,88,78,61,72,83,84,84,73,25,13,11,11,12,,10,,53,46,47,23,15,12,20,51,47,42,42,42,48,,43,43,78,,,,,,,,,77,80,78,60,49,55,42
GB,Johnathan Baldwin,DB,,,62,89,91,84,56,59,88,86,83,84,27,13,11,9,12,,9,,67,58,65,31,23,18,29,58,66,36,40,64,72,,31,30,52,,,,,,,,,56,61,70,57,65,66,68
GB,Tyron Herring,DB,,,62,89,91,84,56,62,87,87,83,82,26,13,11,9,12,,9,,66,57,63,31,23,19,30,59,64,41,45,62,68,,33,32,54,,,,,,,,,60,68,71,56,62,65,68
GB,Messiah Swinson,TE,"6'7""",259,61,77,75,66,65,72,78,73,81,60,23,13,10,6,10,,5,,76,77,76,62,57,51,65,73,67,64,68,60,65,,57,61,62,,,,,,,,,41,46,44,45,28,35,35
GB,Jamon Johnson,LB,,,61,84,89,80,56,73,83,84,86,75,25,11,11,9,11,,10,,57,46,47,22,16,11,21,52,45,40,41,40,48,,43,44,78,,,,,,,,,78,80,78,55,53,58,43
GB,Kadeem Telfort,OL,"6'7""",322,61,58,61,47,63,86,76,63,84,44,21,9,7,6,6,,5,,20,10,15,12,5,5,12,25,15,30,14,10,12,,65,67,84,,,,,,,,,28,38,15,16,8,9,9
GB,J.J. Lippe,OL,,,59,67,73,62,61,83,84,74,85,58,20,9,8,8,8,,7,,28,20,20,17,9,8,17,27,20,30,22,14,15,,66,66,78,,,,,,,,,31,33,31,23,11,13,10
GB,Brant Banks,OL,,,59,66,72,61,61,83,83,73,85,57,20,9,8,8,8,,8,,28,21,21,18,10,9,17,26,19,30,21,13,14,,65,66,78,,,,,,,,,31,33,30,23,11,13,10
GB,Taylor Elgersma,QB,,,56,82,86,79,50,67,78,82,88,76,88,77,72,72,76,,76,,36,23,23,21,18,16,22,61,66,51,44,42,51,,23,21,28,,,,,,,,,27,22,29,22,13,17,12
