Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
CIN,Gary Brightwell,RB,"6'1""",218,64,85,87,81,66,73,83,83,85,83,36,28,23,19,25,,17,,59,48,43,55,46,35,43,84,79,77,68,75,77,,38,47,41,,,,,,,,,37,34,39,16,17,27,19
CIN,Craig Young,LB,,,64,85,88,80,65,70,82,86,84,75,23,11,10,10,10,,11,,56,49,51,24,15,12,20,51,48,38,43,44,53,,44,44,81,,,,,,,,,77,79,79,63,53,58,45
CIN,Cole Burgess,WR,,,64,89,90,84,59,62,81,84,83,82,31,24,18,14,21,,16,,78,76,78,70,69,68,66,71,76,47,50,69,74,,45,30,43,,,,,,,,,32,28,34,23,21,25,19
CIN,Lance Robinson,DB,,,64,90,92,86,62,56,87,86,80,87,28,13,11,9,12,,8,,66,58,66,32,23,19,31,58,70,30,36,67,74,,33,32,52,,,,,,,,,54,56,69,61,68,65,68
CIN,Seth McLaughlin,OL,"6'4""",304,64,63,68,62,64,89,83,69,84,58,15,6,6,6,6,,6,,24,13,15,14,6,5,12,24,13,27,15,10,10,,71,70,83,,,,,,,,,24,26,25,14,11,12,10
CIN,Jordan Moore,WR,,,64,89,90,84,53,63,85,84,83,84,31,23,18,14,20,,15,,80,77,80,70,69,68,66,70,79,41,50,71,76,,49,34,44,,,,,,,,,29,27,32,22,17,23,18
CIN,Shaquan Loyal,DB,,,63,89,91,84,58,60,86,85,83,83,27,12,11,9,13,,9,,67,59,64,31,24,20,30,59,66,38,41,63,69,,33,32,54,,,,,,,,,60,65,71,58,64,65,69
CIN,Tashawn Manning,OL,,,63,61,65,53,66,87,77,69,84,49,22,11,9,8,8,,8,,28,18,19,14,8,8,14,30,21,30,26,17,18,,70,66,79,,,,,,,,,36,37,32,21,12,12,10
CIN,Kendric Pryor,WR,"5'11""",189,63,93,92,85,49,52,82,90,81,85,30,31,26,24,35,,23,,76,73,80,63,62,61,52,69,74,37,40,74,81,,48,25,40,,,,,,,,,27,29,35,25,22,29,17
CIN,Bralyn Lux,DB,,,62,89,91,84,57,60,86,86,82,84,27,12,11,9,13,,10,,68,58,64,32,24,20,30,60,66,38,41,63,70,,34,33,54,,,,,,,,,59,64,70,57,64,65,69
CIN,Howard Cross III,DL,,,62,74,79,66,55,81,80,76,85,61,21,11,10,9,10,,10,,35,26,26,17,10,8,19,34,28,36,32,23,29,,44,44,83,,,,,,,,,77,79,77,56,20,25,20
CIN,Nate Brooks,DB,"6'0""",192,62,84,89,91,60,55,86,94,76,90,30,6,6,6,6,,6,,71,58,65,20,13,10,35,60,60,35,30,65,68,,35,35,52,,,,,,,,,50,53,70,55,65,63,70
CIN,Caleb Etienne,OL,,,60,66,71,59,62,85,81,76,86,54,19,9,8,7,7,,8,,27,21,20,18,9,8,17,27,19,31,24,15,16,,66,65,79,,,,,,,,,33,34,29,22,12,13,11
CIN,Jaxson Kirkland,OL,"6'7""",328,60,63,59,54,72,80,82,66,86,51,22,6,6,6,6,,6,,24,14,15,15,12,11,12,28,10,15,10,10,10,,64,70,68,,,,,,,,,28,29,23,20,10,9,9
CIN,Andrew Raym,OL,,,60,60,68,57,64,83,82,73,89,51,20,9,8,7,7,,7,,31,18,17,16,10,9,16,30,19,29,26,16,17,,67,65,81,,,,,,,,,37,32,30,22,13,14,11
CIN,Payton Thorne,QB,,,59,80,81,78,56,59,80,77,84,78,87,79,76,77,80,,73,,33,19,19,19,18,15,21,61,70,42,38,52,54,,15,18,23,,,,,,,,,22,18,29,23,15,29,14
CIN,Devin Cochran,OL,"6'7""",330,59,69,74,61,64,83,78,74,79,53,16,6,6,6,6,,6,,24,21,22,15,10,10,11,35,14,21,20,10,10,,65,63,81,,,,,,,,,32,35,34,32,10,10,10
CIN,Andrew Coker,OL,"6'7""",315,59,60,66,54,61,84,78,65,80,50,12,13,11,10,8,,9,,29,20,16,20,11,10,13,29,15,17,19,23,21,,63,66,78,,,,,,,,,30,36,30,31,10,10,10
CIN,Logan Woodside,QB,,,57,79,80,78,58,58,81,76,82,76,84,78,72,76,75,,75,,31,20,18,18,16,14,18,60,66,32,32,49,56,,21,15,21,,,,,,,,,23,20,28,18,14,14,12
