Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
NE,Andrew Parker,LB,,,64,85,88,79,65,71,82,85,85,74,24,12,11,11,11,,10,,56,47,49,25,14,12,21,52,49,40,43,42,49,,44,44,80,,,,,,,,,77,80,79,64,50,56,42
NE,Brock Lampe,RB,,,64,86,89,78,63,82,84,87,87,79,31,29,23,18,25,,18,,63,55,55,61,53,46,51,91,79,94,88,66,72,,45,60,51,,,,,,,,,34,39,36,17,13,19,12
NE,Lan Larison,RB,,,64,88,91,83,58,69,85,86,83,81,32,29,22,17,23,,17,,66,54,56,62,54,47,49,87,77,68,71,72,78,,35,49,39,,,,,,,,,33,32,38,20,16,22,16
NE,David Olajiga,DL,,,63,71,77,63,61,85,72,74,86,53,25,11,9,9,10,,8,,36,26,26,18,12,9,18,39,28,41,35,18,22,,47,45,93,,,,,,,,,78,80,74,62,16,21,16
NE,Cam Riley,LB,"6'4""",228,63,84,90,78,60,69,89,78,86,72,23,6,6,6,6,,6,,54,45,51,28,24,22,26,59,52,48,44,43,51,,45,45,71,,,,,,,,,78,77,79,58,54,61,43
NE,R.J. Moten,DB,,,63,89,91,84,58,60,86,85,83,83,27,12,11,9,13,,9,,67,59,64,31,24,20,30,59,66,38,41,63,69,,33,32,54,,,,,,,,,60,65,71,58,64,65,69
NE,Jack Conley,OL,"6'7""",333,62,62,67,55,59,83,80,70,82,36,16,6,6,6,6,,6,,22,15,15,12,6,5,13,26,12,20,15,10,10,,69,67,80,,,,,,,,,27,27,25,15,10,11,10
NE,Jordan Polk,DB,,,62,90,91,85,57,59,87,87,83,84,27,12,11,9,12,,9,,67,58,63,31,23,18,29,59,68,35,40,65,72,,32,32,51,,,,,,,,,55,60,69,57,65,65,67
NE,Brandon Crossley,DB,,,62,90,92,85,57,58,87,87,82,84,27,12,11,9,12,,8,,66,58,63,31,23,18,29,58,68,33,38,66,73,,32,31,50,,,,,,,,,53,57,69,57,66,65,67
NE,Josh Minkins,DB,,,62,89,91,83,55,65,87,86,84,81,27,14,11,9,12,,10,,67,59,65,32,24,19,30,60,63,44,48,61,66,,33,32,56,,,,,,,,,62,72,70,55,61,64,70
NE,Alec Lindstrom,OL,"6'3""",296,61,66,76,66,65,82,83,72,79,55,15,6,6,6,6,,6,,25,12,14,10,5,5,12,30,15,23,16,10,10,,64,72,74,,,,,,,,,31,22,28,25,9,10,10
NE,Gee Scott Jr.,TE,,,61,85,87,79,53,72,82,83,85,74,30,22,16,11,17,,13,,76,71,75,62,57,52,58,73,72,66,63,58,66,,57,57,61,,,,,,,,,39,42,41,28,17,22,19
NE,Jahvaree Ritzie,DL,,,61,73,77,68,53,82,78,83,85,61,22,12,11,8,11,,10,,32,22,22,17,10,9,17,35,31,35,33,24,28,,45,45,84,,,,,,,,,78,79,75,55,21,26,17
NE,Miles Battle,DB,,,61,90,91,83,57,62,86,87,81,81,27,13,11,9,13,,10,,65,60,66,31,23,19,32,58,64,42,45,61,67,,32,31,52,,,,,,,,,58,67,70,56,60,63,71
NE,Mehki Butler,OL,,,60,68,73,60,62,84,83,76,87,56,19,9,8,7,8,,7,,28,19,19,17,9,9,16,28,19,29,23,14,16,,67,66,79,,,,,,,,,34,33,32,23,12,14,11
NE,Tyler Davis,TE,"6'4""",252,60,82,85,76,68,74,82,79,86,69,61,58,51,46,51,,46,,77,75,76,60,54,48,62,76,65,57,54,50,57,,54,56,62,,,,,,,,,45,41,43,30,15,23,21
NE,Ben Wooldridge,QB,"6'2""",214,57,79,84,79,55,64,82,82,84,79,85,78,74,77,78,,82,,26,18,18,20,18,16,16,61,64,44,37,43,53,,19,22,27,,,,,,,,,23,23,40,26,15,19,18
