Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
ATL,Brandon Parker,OL,"6'8""",320,67,60,63,55,78,84,86,71,93,40,22,6,6,6,6,,6,,22,15,15,12,6,5,12,21,15,30,14,10,12,,75,67,82,,,,,,,,,31,30,30,16,13,15,10
ATL,Jashaun Corbin,RB,"6'0""",221,66,87,91,83,63,62,83,82,80,84,28,22,16,13,15,,15,,68,58,56,64,58,51,51,85,78,67,65,73,79,,31,46,33,,,,,,,,,39,37,42,24,19,26,21
ATL,Jesse Matthews,WR,,,65,89,91,85,60,59,81,84,82,83,32,24,19,14,21,,16,,78,76,77,70,70,69,65,70,77,44,47,70,76,,44,28,41,,,,,,,,,31,27,34,23,21,26,19
ATL,Makai Polk,WR,,,65,88,89,83,63,64,83,79,83,80,28,23,18,15,20,,18,,80,78,80,71,70,68,71,73,76,45,54,67,74,,46,33,42,,,,,,,,,33,31,33,22,22,27,20
ATL,Benny Sapp,DB,,,65,89,91,84,64,62,87,86,83,84,28,13,11,9,13,,9,,67,59,66,32,23,19,30,60,68,38,41,64,71,,33,32,56,,,,,,,,,61,67,72,62,64,65,68
ATL,Carlos Washington,RB,"5'11""",210,65,88,90,82,65,68,84,85,83,80,33,29,23,18,23,,17,,66,53,54,62,54,47,51,86,77,67,70,71,79,,37,48,39,,,,,,,,,33,30,38,19,15,21,16
ATL,Dylan Drummond,WR,,,65,90,91,85,60,60,81,84,82,84,31,24,19,15,21,,17,,79,76,77,70,70,69,65,71,77,43,47,70,76,,44,29,41,,,,,,,,,31,28,34,23,21,26,19
ATL,Quincy Skinner Jr.,WR,,,65,90,90,83,60,63,83,84,85,83,29,23,18,15,20,,18,,79,77,77,70,69,68,65,72,78,45,49,69,75,,46,28,39,,,,,,,,,31,31,34,26,24,28,20
ATL,Junior Aho,DL,,,64,77,80,70,63,80,75,79,84,60,24,10,9,8,9,,9,,38,28,29,19,12,9,19,40,33,39,36,27,32,,45,44,91,,,,,,,,,77,79,75,62,24,32,24
ATL,Josh Thompson,DB,"6'0""",194,64,92,92,89,64,61,88,89,85,90,23,19,14,11,16,,6,,59,48,56,36,30,29,24,58,65,27,28,65,72,,35,35,44,,,,,,,,,50,65,68,61,62,66,64
ATL,Joey Fisher,OL,,,63,67,70,59,67,85,80,73,83,51,23,10,9,8,8,,8,,28,20,20,15,9,8,16,30,21,29,24,16,17,,68,67,79,,,,,,,,,35,36,32,23,12,13,10
ATL,Dontae Manning,DB,,,63,89,91,84,57,60,86,85,83,83,27,13,11,10,13,,9,,67,59,64,32,24,20,30,59,66,37,41,63,70,,33,32,53,,,,,,,,,59,65,71,58,64,65,69
ATL,Malik Verdon,LB,,,62,84,88,78,61,72,82,85,84,73,24,12,11,10,12,,10,,52,46,50,22,15,12,20,50,47,42,43,44,50,,44,43,79,,,,,,,,,77,80,78,60,50,56,43
ATL,Nick Kubitz,LB,,,62,84,88,78,61,72,83,84,84,74,25,13,11,11,12,,10,,53,46,48,23,15,12,21,52,47,42,43,43,49,,43,43,78,,,,,,,,,77,80,78,60,49,55,42
ATL,Joshua Gray,OL,"6'5""",299,61,71,81,65,61,76,81,76,82,59,13,6,6,6,6,,6,,23,15,14,14,6,5,14,24,12,25,15,10,10,,69,67,77,,,,,,,,,25,23,23,15,12,13,10
ATL,Jordan Williams,OL,,,61,67,71,59,59,84,81,75,84,54,20,10,9,8,8,,8,,27,20,20,16,9,7,17,30,19,30,22,14,16,,68,68,79,,,,,,,,,33,34,31,23,12,13,10
ATL,Matthew Cindric,OL,,,61,69,73,62,66,82,82,77,84,56,22,10,9,8,8,,8,,29,20,20,15,9,8,17,29,22,29,21,16,17,,66,67,78,,,,,,,,,34,35,33,25,12,14,10
ATL,Simeon Barrow Jr.,DL,,,61,75,79,67,53,82,79,79,85,61,21,11,10,8,10,,10,,35,24,24,17,10,8,19,34,30,35,33,25,30,,45,45,86,,,,,,,,,77,80,77,55,22,27,20
ATL,Cobee Bryant,DB,,,61,90,92,85,56,57,88,86,81,85,28,12,11,9,12,,8,,66,58,64,31,23,18,30,57,68,32,37,66,73,,31,30,49,,,,,,,,,51,53,68,57,66,65,68
ATL,Lamar Jackson,DB,"6'2""",208,61,87,88,80,61,63,87,88,76,75,53,46,40,35,41,,22,,63,58,62,25,15,11,30,64,70,40,60,63,72,,35,35,56,,,,,,,,,47,63,68,59,66,61,69
ATL,Michael Gonzalez,OL,,,61,67,70,59,58,84,81,75,84,54,19,9,9,8,8,,8,,27,20,20,16,9,7,17,30,18,29,22,14,15,,68,68,79,,,,,,,,,33,33,31,23,12,13,10
ATL,Elijah Dotson,RB,"5'9""",202,60,88,89,82,55,64,83,81,78,83,30,22,21,15,10,,10,,69,65,64,61,57,52,52,78,80,58,57,73,76,,35,39,38,,,,,,,,,31,21,17,23,10,15,21
ATL,Tyrone Wheatley Jr.,OL,"6'6""",320,60,71,78,69,59,84,83,75,85,58,23,15,13,11,8,,9,,63,64,61,56,45,42,55,68,61,54,48,45,48,,62,69,78,,,,,,,,,30,31,22,14,8,9,10
ATL,Joshua Simon,TE,,,59,91,90,84,48,65,86,91,85,81,33,21,17,11,18,,14,,78,71,80,63,58,53,56,72,77,66,63,64,71,,49,51,53,,,,,,,,,38,47,45,32,20,25,22
ATL,Nikola Kalinic,TE,"6'4""",245,58,78,80,68,57,65,76,75,85,69,24,15,10,6,7,,7,,73,73,74,60,54,48,64,73,65,68,66,49,54,,63,57,67,,,,,,,,,50,56,54,42,20,21,28
ATL,Emory Jones,QB,"6'2""",203,51,80,86,74,42,61,81,74,84,72,83,73,68,67,74,,69,,29,19,20,18,17,15,19,61,72,39,47,63,69,,16,17,19,,,,,,,,,24,11,28,20,12,18,9
