Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
NYJ,Marcus Riley,WR,,,64,90,92,86,58,55,81,83,81,85,32,24,19,14,21,,16,,77,74,75,70,70,69,62,70,76,39,42,71,77,,41,25,38,,,,,,,,,28,24,32,23,21,26,18
NYJ,Fatorma Mulbah,DL,,,64,75,79,69,59,82,78,78,85,59,22,10,9,8,10,,10,,36,26,27,18,13,9,17,37,32,36,36,26,30,,45,45,88,,,,,,,,,76,80,75,60,20,26,19
NYJ,Aaron Smith,LB,"6'2""",230,63,83,87,72,61,75,84,84,84,71,22,6,6,6,6,,6,,54,43,47,23,19,17,14,60,47,37,42,37,50,,45,45,75,,,,,,,,,79,79,79,59,56,62,46
NYJ,Michael Fletcher,DL,,,63,75,79,69,58,82,77,78,86,59,22,11,9,8,10,,10,,36,27,27,18,13,9,17,38,32,37,35,25,29,,45,45,88,,,,,,,,,76,80,75,59,19,26,19
NYJ,Marquis Hayes,OL,"6'5""",318,63,62,68,54,58,86,83,63,86,52,20,6,6,6,6,,6,,21,11,16,12,8,8,8,20,18,30,30,16,17,,71,65,84,,,,,,,,,28,38,24,19,10,10,10
NYJ,Tanner McCalister,DB,,,63,90,91,84,61,59,86,86,82,83,28,13,11,10,12,,10,,66,58,65,31,23,19,28,59,67,36,41,65,71,,31,30,52,,,,,,,,,58,64,71,60,63,64,65
NYJ,Jordan Clark,DB,,,63,90,92,86,58,57,88,87,83,85,27,12,11,9,12,,8,,67,58,62,31,23,18,28,59,70,31,37,67,74,,31,32,50,,,,,,,,,54,58,70,59,67,65,64
NYJ,Samuel Jackson,OL,,,63,67,70,60,67,84,80,74,83,52,22,10,9,8,8,,8,,28,20,20,16,9,8,17,30,20,28,23,15,17,,68,67,79,,,,,,,,,34,35,32,23,12,13,10
NYJ,Jarius Monroe,DB,,,62,89,91,83,58,63,86,86,83,81,27,14,11,10,13,,11,,66,60,66,32,23,19,30,59,63,44,48,60,66,,32,31,55,,,,,,,,,63,73,72,57,59,63,69
NYJ,Dean Clark,DB,,,62,89,91,84,57,60,86,86,83,83,27,12,11,9,13,,9,,67,59,64,32,24,20,30,60,66,38,41,63,70,,34,33,54,,,,,,,,,59,65,71,57,64,65,69
NYJ,Zack Kuntz,TE,"6'7""",251,62,85,90,85,56,70,78,92,84,78,24,15,10,6,10,,6,,78,74,77,59,53,47,61,70,68,63,57,52,59,,60,53,61,,,,,,,,,49,53,47,37,13,22,22
NYJ,Brandon Smith,WR,"6'1""",218,62,84,90,67,52,70,85,92,81,72,33,27,22,19,28,,17,,74,74,82,62,61,57,76,73,77,62,56,65,74,,54,44,59,,,,,,,,,35,37,41,22,16,24,20
NYJ,Quentin Skinner,WR,"6'4""",203,61,89,86,85,63,63,81,80,83,80,31,15,10,10,9,,10,,80,74,76,67,66,64,63,67,74,31,35,65,70,,54,25,49,,,,,,,,,38,34,38,24,28,31,24
NYJ,Payton Page,DL,,,61,72,76,66,53,83,77,80,86,59,21,12,11,8,11,,10,,33,22,22,17,10,8,17,34,30,34,33,23,28,,45,45,88,,,,,,,,,78,80,76,55,20,26,18
NYJ,Zack Bailey,OL,,,60,65,69,61,70,82,83,69,84,51,23,9,8,8,7,,7,,31,19,19,17,9,8,19,30,18,27,21,14,16,,66,65,78,,,,,,,,,33,32,30,19,12,15,11
NYJ,Gus Hartwig,OL,,,60,68,73,61,61,84,83,76,86,56,20,9,8,7,7,,7,,27,20,20,17,9,8,17,27,20,31,24,15,16,,66,66,79,,,,,,,,,32,33,30,23,12,13,11
NYJ,Jordan Travis,QB,,,60,82,84,80,55,56,78,77,89,74,85,81,75,74,77,,76,,34,19,19,19,17,15,19,63,73,38,33,51,61,,16,15,25,,,,,,,,,23,18,28,15,13,18,12
