Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
DET,Antoine Green,WR,,,66,89,90,84,61,64,81,81,83,81,30,23,18,15,20,,17,,79,78,79,70,69,69,70,72,77,48,53,68,74,,46,32,43,,,,,,,,,34,30,35,23,22,27,20
DET,Isaac Ukwu,DL,"6'3""",265,66,76,85,72,58,83,76,85,84,66,20,13,9,6,7,,6,,33,22,25,10,7,6,15,35,30,31,25,25,35,,45,45,82,,,,,,,,,78,79,78,53,24,32,29
DET,Dan Jackson,DB,"6'0""",194,66,91,93,80,62,62,85,82,86,83,24,6,6,6,6,,6,,64,54,58,29,22,18,26,64,66,46,45,58,65,,35,35,55,,,,,,,,,63,77,78,58,64,68,65
DET,Anthony Pittman,LB,,,65,84,86,79,67,70,82,82,84,69,25,10,10,10,10,,9,,56,43,48,22,14,10,22,55,43,36,41,39,49,,44,42,78,,,,,,,,,76,78,79,64,53,60,50
DET,Myles Adams,DL,"6'2""",290,65,66,75,64,70,80,71,71,75,57,25,6,6,6,6,,6,,29,20,16,15,7,4,20,34,24,27,32,22,24,,45,45,80,,,,,,,,,75,79,78,68,18,23,14
DET,Jakobie Keeney-James,WR,,,65,89,91,84,61,63,83,85,84,83,32,23,18,15,20,,18,,78,77,78,70,69,68,66,72,78,47,50,69,75,,47,28,39,,,,,,,,,32,30,34,26,24,28,20
DET,Jackson Meeks,WR,,,65,89,89,83,53,70,85,85,85,82,31,23,18,14,19,,15,,82,80,83,70,70,68,72,72,79,48,60,69,75,,54,39,49,,,,,,,,,32,29,33,22,18,24,19
DET,Dicaprio Bootle,DB,,,65,91,92,87,65,55,86,86,77,86,29,12,11,9,12,,9,,64,53,63,30,22,18,29,58,68,29,36,67,75,,32,31,48,,,,,,,,,51,51,70,63,67,65,65
DET,Malik Taylor,WR,"6'3""",220,65,88,84,87,60,59,85,86,78,85,30,30,22,15,18,,15,,80,76,81,69,69,68,64,68,76,49,57,72,79,,52,32,47,,,,,,,,,44,39,47,35,15,22,15
DET,Keith Cooper,DL,,,64,75,80,70,60,82,78,79,85,60,21,10,9,7,10,,10,,35,26,27,18,13,9,17,37,32,36,36,27,31,,45,44,88,,,,,,,,,76,81,76,60,20,26,19
DET,DaRon Gilbert,LB,,,64,86,88,81,66,69,84,86,85,76,25,11,10,10,10,,10,,59,50,51,24,14,12,20,54,50,39,44,42,54,,44,44,81,,,,,,,,,78,80,79,64,56,61,48
DET,D.J. Miller,DB,,,64,90,91,84,61,61,87,87,82,84,28,13,11,9,13,,9,,66,58,66,32,24,20,31,60,67,36,40,64,70,,33,32,54,,,,,,,,,57,64,70,59,65,64,70
DET,Nate Lynn,DL,,,64,80,83,74,62,78,76,82,83,66,23,9,9,8,9,,10,,38,28,30,18,13,9,19,39,35,37,37,32,37,,44,43,90,,,,,,,,,76,82,77,59,28,37,27
DET,Justin Herron,OL,,,63,64,68,57,75,83,83,76,85,52,22,9,8,8,8,,8,,28,19,19,16,8,6,18,32,21,27,20,17,19,,69,67,81,,,,,,,,,34,34,33,25,14,17,11
DET,Morice Norris Jr.,DB,"5'10""",192,63,90,91,84,60,59,86,86,83,83,28,13,11,10,13,,10,,66,59,65,31,23,19,28,59,66,37,42,64,71,,31,30,52,,,,,,,,,59,65,72,59,63,64,65
DET,Zach Horton,TE,,,63,85,88,80,54,72,84,87,84,77,32,24,18,14,19,,16,,80,81,83,64,59,54,69,73,73,66,64,63,69,,59,58,62,,,,,,,,,39,34,37,25,18,22,16
DET,Ian Kennelly,DB,,,63,89,91,84,57,60,86,86,82,84,27,12,11,10,13,,9,,68,59,64,32,24,20,30,60,66,37,40,63,70,,33,32,53,,,,,,,,,59,65,71,58,65,65,69
DET,Tyson Russell,DB,,,63,89,91,84,57,60,86,86,83,83,27,13,11,10,13,,9,,67,59,64,32,24,20,30,59,67,37,40,63,70,,33,32,53,,,,,,,,,59,65,71,58,65,65,70
DET,Divaad Wilson,DB,,,63,89,91,84,61,60,86,86,82,83,28,13,11,10,12,,10,,66,58,65,31,23,19,29,59,65,38,43,63,70,,31,30,53,,,,,,,,,59,66,72,60,62,64,66
DET,Mitchell Agude,LB,,,62,82,86,77,59,74,79,83,85,71,25,12,11,10,11,,9,,51,40,42,22,15,11,21,48,43,38,40,36,44,,45,45,78,,,,,,,,,76,78,77,57,45,51,37
DET,Abraham Beauplan,LB,,,62,84,87,79,59,72,81,84,84,72,24,12,11,10,10,,10,,54,44,46,22,15,10,20,52,45,40,41,41,47,,44,44,77,,,,,,,,,77,79,78,58,49,55,42
DET,Mason Miller,OL,,,61,67,71,59,59,84,81,75,84,54,20,10,9,8,8,,8,,27,20,20,16,9,7,17,30,19,30,22,14,16,,68,68,79,,,,,,,,,33,34,31,23,12,13,10
DET,Jake Fromm,QB,,,61,76,77,75,62,59,79,74,90,72,85,82,74,77,78,,77,,39,22,26,19,17,14,20,61,69,42,38,49,57,,20,16,26,,,,,,,,,26,18,29,16,14,17,12
DET,Kingsley Eguakun,OL,"6'4""",304,58,61,68,65,60,84,80,78,84,64,25,15,10,6,15,,10,,40,33,15,38,36,37,23,34,26,28,20,20,23,,67,69,78,,,,,,,,,29,36,24,25,12,12,12
