Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
LAC,Nesta Jade Silvera,DL,,,65,69,76,63,66,85,75,74,86,58,22,9,8,7,9,,8,,35,26,25,18,12,8,18,37,28,38,34,21,25,,47,46,91,,,,,,,,,79,81,76,66,18,26,16
LAC,McCallan Castles,TE,,,65,84,88,81,61,73,83,83,85,75,34,24,18,14,18,,15,,78,76,79,65,60,54,65,72,70,66,63,61,67,,60,58,63,,,,,,,,,40,33,39,24,16,22,16
LAC,Tre'Mon Morris-Brash,LB,,,65,84,87,79,65,73,81,85,84,73,24,12,11,10,11,,10,,55,46,48,24,14,11,22,51,48,41,43,43,48,,44,44,80,,,,,,,,,77,81,79,64,48,55,40
LAC,Chris Collins,LB,,,65,83,87,78,65,74,78,84,83,71,23,12,11,10,11,,10,,50,43,45,25,15,12,21,47,44,39,41,42,45,,44,45,79,,,,,,,,,76,78,78,62,42,49,33
LAC,Branson Taylor,OL,"6'6""",275,65,63,68,60,67,85,85,53,86,55,14,6,6,6,6,,6,,18,18,18,16,7,5,13,24,17,30,19,10,10,,70,71,81,,,,,,,,,30,36,28,23,12,15,10
LAC,Ryan Nelson,OL,,,64,67,70,59,69,84,81,72,83,51,21,10,9,8,8,,8,,29,19,20,16,9,7,17,32,19,28,22,15,17,,69,68,79,,,,,,,,,34,34,31,23,12,13,10
LAC,Jeremiah Jean-Baptiste,LB,,,64,85,88,80,65,71,82,86,85,75,24,12,11,10,10,,10,,57,49,51,24,14,12,21,52,49,40,44,44,51,,44,44,80,,,,,,,,,77,80,79,64,52,57,44
LAC,Jaylen Johnson,WR,,,64,89,90,84,58,61,81,85,83,82,30,23,19,15,19,,16,,80,78,80,69,68,67,64,71,76,42,49,68,73,,46,32,43,,,,,,,,,31,29,34,21,18,23,19
LAC,Jordan Petaia,TE,,,64,83,87,79,60,73,84,83,84,73,34,23,18,15,19,,16,,78,76,78,64,59,55,63,72,71,66,62,60,67,,61,59,64,,,,,,,,,39,38,41,26,18,22,17
LAC,JaQuae Jackson,WR,,,64,90,91,85,58,58,81,84,82,84,31,24,18,15,21,,17,,78,75,76,70,70,69,65,70,75,42,46,69,75,,42,27,41,,,,,,,,,29,26,32,23,21,26,18
LAC,Jaylen Jones,DB,,,63,90,91,84,58,61,86,85,83,83,27,13,11,9,13,,9,,67,60,64,31,24,20,31,59,66,38,42,63,69,,33,32,54,,,,,,,,,60,64,71,58,64,66,69
LAC,Luke Grimm,WR,,,63,89,90,84,53,63,85,84,83,84,31,23,18,14,20,,15,,80,76,79,70,69,67,65,70,79,42,49,70,76,,48,32,43,,,,,,,,,29,27,33,23,17,23,19
LAC,Emany Johnson,DB,,,63,88,90,82,60,68,87,85,87,80,27,13,10,9,13,,10,,66,60,65,32,24,20,31,62,62,50,50,57,63,,33,33,62,,,,,,,,,67,80,73,57,59,63,69
LAC,Myles Purchase,DB,"5'9""",203,63,89,92,71,57,61,85,84,76,77,25,6,6,6,6,,6,,64,58,62,22,17,17,24,55,63,30,33,60,70,,35,30,48,,,,,,,,,50,57,72,56,69,68,69
LAC,Christopher Hinton,DL,"6'4""",310,63,63,72,55,52,84,69,77,85,52,14,6,6,6,6,,6,,24,23,25,15,11,9,12,41,25,30,30,21,22,,45,45,86,,,,,,,,,80,81,73,49,10,10,10
LAC,Josh Fuga,DL,,,63,74,79,69,58,82,77,78,86,59,22,11,9,8,10,,10,,36,27,27,18,13,9,17,38,32,36,36,25,29,,46,45,88,,,,,,,,,76,80,75,59,19,26,19
LAC,Savion Washington,OL,,,62,67,70,59,59,84,81,75,84,54,19,10,9,8,8,,8,,28,19,20,16,9,8,16,30,19,30,22,15,16,,69,68,78,,,,,,,,,33,34,30,22,12,13,10
LAC,Nash Jones,OL,"6'5""",320,62,62,68,56,58,87,82,74,82,53,13,6,6,6,6,,6,,25,15,15,15,7,5,15,26,15,35,15,10,10,,69,68,80,,,,,,,,,24,23,25,11,12,13,10
LAC,TeRah Edwards,DL,"6'3""",321,62,65,70,61,58,87,87,65,88,58,20,6,6,6,6,,6,,36,23,19,15,8,5,15,37,23,32,29,17,19,,45,45,84,,,,,,,,,76,79,68,56,17,23,16
LAC,Karsen Barnhart,OL,"6'5""",316,62,65,75,57,63,82,78,74,88,57,22,6,6,6,6,,6,,19,10,12,10,5,5,15,29,17,29,15,10,10,,68,66,77,,,,,,,,,55,62,27,22,10,17,10
LAC,Kylan Guidry,LB,,,62,84,88,78,61,72,83,85,84,74,25,13,11,10,12,,10,,53,47,50,23,15,12,21,51,48,42,44,45,50,,43,43,79,,,,,,,,,77,80,78,60,50,55,43
LAC,Corey Stewart,OL,,,62,67,70,59,59,84,81,75,84,54,19,10,9,8,8,,8,,28,19,20,16,9,8,16,30,19,30,22,15,16,,69,68,78,,,,,,,,,33,34,30,22,12,13,10
LAC,Josh Kaltenberger,OL,,,62,67,71,59,59,84,81,76,84,53,20,10,9,8,8,,8,,28,19,20,16,9,8,16,29,20,30,23,15,16,,69,68,78,,,,,,,,,34,34,31,22,12,13,10
LAC,Garmon Randolph,LB,"6'6""",265,62,84,88,78,61,72,83,85,85,74,25,13,11,11,12,,10,,53,47,49,23,15,12,21,52,48,42,43,44,49,,43,42,78,,,,,,,,,77,80,78,60,49,55,43
LAC,Kana'i Mauga,LB,"6'2""",245,62,83,83,75,63,75,82,78,86,69,25,9,7,6,6,,7,,55,44,45,25,19,17,25,55,45,49,50,44,48,,45,35,76,,,,,,,,,72,80,76,61,54,57,45
LAC,Jordan Oladokun,DB,"5'11""",188,61,85,86,83,58,59,84,76,83,84,25,6,6,6,6,,6,,66,59,65,26,16,11,22,56,65,31,37,63,69,,35,30,45,,,,,,,,,53,59,72,56,66,71,69
LAC,DJ Uiagalelei,QB,,,60,82,88,81,54,73,82,81,94,75,91,79,73,74,77,,79,,41,23,25,20,17,15,20,69,73,59,54,51,61,,24,23,31,,,,,,,,,26,23,29,24,14,22,12
LAC,Stevo Klotz,TE,"6'4""",247,58,79,85,67,61,64,80,82,82,70,24,15,10,6,10,,6,,74,70,72,57,52,46,66,70,60,60,55,49,58,,61,62,64,,,,,,,,,38,35,37,25,15,15,14
