Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
DAL,Kelvin Harmon,WR,,,69,87,89,84,70,67,82,83,83,79,32,24,19,15,21,,17,,83,80,83,70,70,68,74,75,80,53,63,70,76,,51,38,48,,,,,,,,,38,34,39,24,22,27,21
DAL,Jalen Cropper,WR,"6'0""",172,68,92,92,81,49,59,86,80,92,85,25,15,10,6,10,,6,,81,74,78,75,74,74,68,65,84,48,50,73,77,,45,24,39,,,,,,,,,35,29,35,24,23,31,24
DAL,La'el Collins,OL,,,68,65,68,60,84,83,84,62,84,46,24,8,8,8,8,,7,,32,19,19,16,7,5,19,38,16,25,22,13,14,,70,71,83,,,,,,,,,35,30,34,23,12,15,10
DAL,Saahdiq Charles,OL,"6'4""",322,67,70,62,69,78,85,83,68,86,53,17,6,6,6,6,,6,,20,16,14,10,4,5,12,26,12,30,20,10,15,,70,67,79,,,,,,,,,35,30,33,35,12,12,10
DAL,Luiji Vilain,LB,,,66,83,87,78,68,74,79,83,83,71,24,12,11,10,11,,10,,52,40,41,24,15,12,21,48,42,40,39,40,45,,45,46,79,,,,,,,,,77,78,79,65,45,52,35
DAL,Darius Harris,LB,,,66,82,85,78,68,72,81,81,84,69,25,11,10,10,10,,9,,54,40,43,21,14,10,22,53,40,37,39,36,45,,45,44,79,,,,,,,,,78,78,79,64,52,57,44
DAL,Earnest Brown IV,DL,"6'5""",300,66,72,75,77,64,83,71,76,80,65,11,6,6,6,6,,6,,36,20,22,10,4,2,15,33,29,28,39,26,32,,45,45,85,,,,,,,,,72,77,72,68,27,40,20
DAL,Christian Matthew,DB,,,66,89,91,84,65,62,87,88,80,83,28,13,11,10,13,,10,,68,56,64,33,24,20,31,61,65,39,40,62,69,,33,32,55,,,,,,,,,58,65,70,62,65,65,73
DAL,Tommy Akingbesote,DL,"6'4""",306,65,69,74,62,70,82,77,73,85,55,27,12,10,8,10,,13,,21,18,18,17,14,12,15,37,28,32,35,21,18,,45,45,82,,,,,,,,,73,75,72,69,13,17,17
DAL,Jack Anderson,OL,,,64,62,68,57,72,85,81,71,85,52,23,9,8,8,8,,8,,28,19,19,16,8,6,17,33,19,28,21,15,16,,69,67,81,,,,,,,,,35,34,33,24,13,14,10
DAL,Matt Waletzko,OL,"6'8""",305,64,71,80,74,68,85,82,68,79,59,21,6,6,6,6,,6,,20,14,18,13,11,10,18,31,14,20,14,10,10,,67,68,77,,,,,,,,,28,32,26,22,10,11,10
DAL,Brock Mogensen,LB,,,64,85,88,80,65,71,82,85,84,74,24,12,11,11,11,,10,,56,46,47,24,15,12,21,52,47,40,42,41,49,,44,45,79,,,,,,,,,77,80,78,64,50,56,41
DAL,Denzel Daxon,DL,,,64,70,77,62,62,87,73,75,85,54,25,11,9,8,9,,9,,35,25,25,18,12,9,19,38,27,41,34,18,22,,46,45,93,,,,,,,,,78,81,75,63,15,19,15
DAL,Traeshon Holden,WR,,,64,87,89,83,53,70,86,82,86,81,32,23,18,15,20,,17,,82,80,82,70,69,68,73,71,77,48,62,67,73,,54,38,49,,,,,,,,,35,29,35,24,19,24,19
DAL,Josh Kelly,WR,,,64,85,88,84,54,67,87,81,87,82,31,23,19,15,21,,17,,82,80,81,70,70,68,69,70,79,46,59,68,74,,51,34,46,,,,,,,,,34,27,34,24,20,24,20
DAL,Tyler Neville,TE,,,64,83,87,79,58,72,84,85,84,76,33,23,18,15,19,,16,,79,78,81,64,59,54,65,73,72,65,64,61,67,,60,58,63,,,,,,,,,40,37,41,27,18,22,17
DAL,Mike Smith Jr.,DB,,,63,90,91,84,57,61,86,86,83,83,27,13,11,10,13,,9,,68,59,64,32,24,20,30,59,67,37,40,63,70,,32,31,53,,,,,,,,,59,65,71,58,65,65,70
DAL,Zion Childress,DB,,,63,90,91,84,57,61,86,86,83,83,27,13,11,10,13,,9,,68,59,64,32,24,20,30,59,67,37,40,63,70,,32,31,53,,,,,,,,,59,65,71,58,65,65,70
DAL,Earl Bostick,OL,,,63,69,71,60,66,85,79,75,82,51,24,10,9,8,8,,8,,27,21,21,16,8,7,18,30,20,28,25,16,17,,68,67,80,,,,,,,,,35,38,32,23,12,13,10
DAL,Bruce Harmon,DB,,,63,89,91,84,57,60,86,86,82,84,27,13,11,10,13,,9,,68,59,64,32,24,20,30,59,67,36,40,63,70,,33,32,53,,,,,,,,,59,65,71,58,65,65,70
DAL,Princeton Fant,TE,"6'2""",235,61,87,86,84,51,72,78,81,83,77,30,19,17,14,16,,15,,74,74,75,62,57,52,61,72,69,67,70,61,68,,56,56,64,,,,,,,,,35,15,31,20,15,20,15
DAL,Dakoda Shepley,OL,,,60,65,68,62,71,82,84,68,82,53,24,9,8,8,7,,7,,31,20,20,17,8,8,20,33,17,26,18,13,15,,65,66,78,,,,,,,,,32,32,31,20,12,14,10
DAL,Rivaldo Fairweather,TE,,,60,84,87,77,54,73,82,82,83,73,30,22,16,11,16,,12,,76,73,77,63,57,52,59,73,70,64,61,56,63,,58,59,61,,,,,,,,,40,40,41,28,16,22,18
DAL,Justin Barron,LB,,,59,84,89,81,55,72,84,84,86,74,25,11,10,10,11,,10,,58,46,51,23,15,11,20,53,47,39,43,40,51,,42,42,76,,,,,,,,,77,78,78,53,51,59,48
DAL,Will Grier,QB,"6'1""",220,56,79,81,80,59,57,75,81,90,77,85,76,68,73,75,,75,,29,15,18,15,15,12,12,58,69,31,30,55,57,,17,13,17,,,,,,,,,21,13,26,18,13,16,10
