Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
CAR,Dax Milne,WR,,,67,88,89,84,67,63,83,81,83,82,29,24,19,15,21,,17,,82,78,79,71,70,68,70,75,76,43,55,67,74,,50,34,48,,,,,,,,,33,32,37,22,21,26,18
CAR,Dan Chisena,WR,,,66,88,89,83,66,64,81,85,81,79,32,23,18,15,19,,15,,80,78,80,70,69,67,68,72,75,47,51,68,74,,49,34,46,,,,,,,,,35,30,38,22,20,25,20
CAR,Jacolby George,WR,"5'11""",174,66,87,88,91,62,62,89,86,83,89,26,18,10,6,10,,6,,77,76,76,72,72,71,68,69,76,42,44,68,73,,51,27,42,,,,,,,,,29,28,32,44,20,27,19
CAR,Ja'Tyre Carter,OL,"6'3""",311,66,72,78,56,74,85,83,83,76,49,12,6,6,6,6,,6,,43,37,40,32,25,23,29,45,43,40,39,32,40,,65,71,81,,,,,,,,,35,36,39,37,10,10,10
CAR,Cam Gill,LB,,,66,84,87,78,67,73,81,83,82,72,25,10,9,9,10,,9,,55,41,44,23,14,10,23,52,46,42,45,44,50,,46,47,80,,,,,,,,,78,80,78,64,50,57,42
CAR,Kobe Hudson,WR,"6'1""",193,65,87,88,77,68,64,88,84,87,80,39,23,20,15,27,,19,,76,76,78,70,71,72,69,74,79,41,43,71,76,,45,26,39,,,,,,,,,32,28,37,37,25,34,23
CAR,T.J. Luther,WR,,,65,89,90,85,61,61,82,84,83,83,30,24,19,14,21,,16,,79,76,76,70,70,68,63,70,77,45,47,71,77,,44,29,42,,,,,,,,,31,28,35,23,21,26,20
CAR,Jerrod Clark,DL,,,65,63,71,58,67,89,71,67,84,50,21,10,9,8,9,,9,,31,23,22,18,12,9,18,36,26,40,34,17,21,,48,48,93,,,,,,,,,80,79,74,67,11,15,9
CAR,M.J. Devonshire,DB,,,65,91,92,86,63,58,88,86,80,86,28,13,11,9,13,,9,,66,59,66,32,23,19,31,59,69,33,38,66,73,,33,32,52,,,,,,,,,55,57,70,62,68,66,69
CAR,Amare Barno,LB,,,64,87,90,80,61,73,83,85,84,71,25,13,11,10,11,,9,,52,40,47,23,14,11,22,49,45,38,43,36,48,,42,41,78,,,,,,,,,74,77,79,59,48,51,46
CAR,Bryce Pierre,TE,,,64,84,88,80,58,73,84,84,84,74,33,24,18,15,19,,15,,78,78,80,64,59,55,65,72,71,66,63,61,68,,60,59,63,,,,,,,,,39,36,39,26,18,22,17
CAR,Jacoby Windmon,LB,"6'1""",250,64,84,89,73,55,70,82,76,86,71,26,6,6,6,6,,6,,57,30,33,18,9,5,12,50,33,38,46,23,30,,45,45,70,,,,,,,,,82,78,83,53,62,68,50
CAR,Popo Aumavae,DL,,,64,71,76,64,62,86,72,74,86,54,24,11,9,8,9,,9,,35,26,25,18,12,9,18,39,28,40,35,18,22,,47,46,93,,,,,,,,,78,80,74,63,16,22,16
CAR,Emani Bailey,RB,"5'8""",206,63,85,91,82,68,64,88,81,84,81,38,29,26,24,25,,22,,61,51,54,51,45,38,45,84,75,65,69,70,78,,28,37,44,,,,,,,,,34,39,35,28,15,20,22
CAR,Luke Kandra,OL,"6'5""",320,63,67,72,43,56,93,83,79,84,55,15,6,6,6,6,,6,,20,14,11,14,6,5,15,25,12,32,17,10,10,,70,69,80,,,,,,,,,25,25,26,13,11,12,10
CAR,Brandon Walton,OL,"6'5""",300,62,61,57,55,73,85,77,65,79,48,20,6,6,6,6,,6,,25,10,12,10,5,5,15,28,25,30,29,13,15,,66,69,80,,,,,,,,,25,27,24,25,10,12,10
CAR,JaTravis Broughton,DB,,,62,89,91,84,58,60,87,85,83,83,27,12,11,9,13,,9,,67,59,64,31,24,20,31,60,66,38,42,63,69,,34,33,54,,,,,,,,,59,64,70,57,64,65,68
CAR,Jared Harrison-Hunte,DL,,,62,74,79,69,57,81,77,77,87,58,23,11,9,8,10,,9,,36,28,28,18,12,9,17,38,32,37,35,24,28,,46,45,88,,,,,,,,,76,79,74,59,19,25,19
CAR,Jack Henderson,DB,,,62,89,91,84,58,60,87,85,83,83,27,12,11,9,13,,9,,67,59,64,31,24,20,31,60,66,38,42,63,69,,34,33,54,,,,,,,,,60,64,71,58,64,66,68
CAR,Steven Losoya,OL,,,62,67,71,59,59,84,81,76,84,53,19,10,9,8,8,,8,,28,19,20,16,9,8,16,29,20,30,23,15,16,,69,68,78,,,,,,,,,34,34,30,22,11,13,10
CAR,Michael Reid,DB,,,62,89,91,84,58,60,87,85,83,83,27,12,11,9,13,,9,,67,59,64,31,24,20,31,60,66,38,42,63,69,,34,33,54,,,,,,,,,60,64,71,58,64,66,68
CAR,Trevian Thomas,DB,,,62,90,91,84,57,61,87,86,85,83,27,13,11,9,12,,9,,67,59,64,32,23,18,28,60,67,38,42,64,71,,32,31,54,,,,,,,,,59,66,70,57,64,65,67
CAR,Mello Dotson,DB,"6'1""",183,62,87,90,87,55,54,87,83,85,83,25,6,6,6,6,,6,,67,59,64,30,24,20,26,60,62,30,39,64,71,,35,30,40,,,,,,,,,56,60,71,53,66,68,71
CAR,Isaac Gifford,DB,,,62,90,91,84,56,63,87,87,85,82,27,13,11,9,12,,10,,67,59,63,32,24,19,29,60,66,41,45,62,68,,33,33,55,,,,,,,,,61,70,70,56,62,64,68
CAR,J.J. Weaver,LB,,,61,84,88,78,60,72,83,84,85,74,25,13,12,11,12,,10,,54,47,49,24,15,12,21,53,48,42,43,44,48,,43,42,77,,,,,,,,,77,80,78,60,48,55,42
CAR,Dominique Dafney,TE,"6'3""",235,61,83,88,83,54,70,79,82,85,77,33,6,6,6,6,,6,,74,74,72,61,56,51,59,74,71,67,69,62,70,,61,57,59,,,,,,,,,39,36,36,22,12,15,10
CAR,Tre Swilling,DB,"6'1""",196,61,86,87,90,60,61,85,88,87,86,25,13,12,11,15,,10,,57,52,54,24,16,12,19,55,65,38,45,65,72,,29,10,48,,,,,,,,,52,65,75,59,61,67,71
CAR,Tyler Mabry,TE,"6'3""",247,60,75,81,74,62,73,78,77,81,66,24,15,10,6,10,,6,,78,73,74,59,53,46,60,74,67,63,60,51,59,,60,58,65,,,,,,,,,37,28,34,19,15,19,17
CAR,Kenny Dyson,LB,,,60,85,88,78,56,72,82,84,84,73,24,12,11,10,10,,9,,55,46,47,22,15,10,20,50,48,41,42,42,49,,43,43,76,,,,,,,,,76,78,77,56,48,54,43
CAR,Jack Plummer,QB,,,51,81,83,76,48,63,77,80,80,72,85,77,71,70,71,,69,,32,20,18,19,17,15,17,61,63,43,41,41,51,,14,17,23,,,,,,,,,25,17,27,19,12,19,12
