Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
WAS,Tay Martin,WR,,,64,89,90,84,62,58,81,85,82,82,30,23,19,16,19,,16,,79,76,78,69,69,68,64,70,75,39,47,68,74,,46,31,42,,,,,,,,,33,29,35,23,20,25,20
WAS,Nate Herbig,OL,,,64,56,61,49,71,88,76,59,83,46,21,9,8,8,8,,8,,28,17,18,16,7,6,15,35,19,28,21,15,17,,70,66,80,,,,,,,,,32,29,31,22,13,13,10
WAS,Cole Turner,TE,"6'6""",240,64,81,88,82,60,68,80,77,68,74,30,15,10,6,10,,6,,79,76,81,63,58,53,65,73,71,65,56,63,69,,59,56,59,,,,,,,,,29,30,33,22,14,16,15
WAS,Allan George,DB,"5'11""",191,64,89,94,85,57,61,84,94,75,83,30,6,6,6,6,,6,,57,49,53,26,21,19,24,52,65,30,27,66,72,,35,35,39,,,,,,,,,59,61,75,58,61,67,64
WAS,Anim Dankwah,OL,,,64,64,66,54,62,88,75,69,81,45,23,11,9,8,9,,8,,26,20,20,16,8,7,17,29,20,30,28,15,16,,70,67,80,,,,,,,,,35,39,30,19,10,11,10
WAS,Ben Nikkel,DB,,,64,89,91,83,60,65,87,86,85,82,28,13,11,9,13,,10,,67,60,66,32,24,20,30,61,65,44,45,60,67,,32,32,58,,,,,,,,,64,74,72,59,61,64,70
WAS,Ja'Corey Brooks,WR,,,64,89,90,83,53,65,84,85,84,82,30,23,18,14,18,,16,,81,78,81,70,69,68,68,70,77,44,54,68,74,,51,36,45,,,,,,,,,31,28,33,23,18,24,19
WAS,Andre Jones Jr.,DL,"6'5""",258,63,79,81,72,60,78,76,81,81,63,23,10,10,9,10,,9,,41,27,29,17,10,8,18,39,33,39,39,32,37,,47,46,87,,,,,,,,,74,81,78,60,28,36,26
WAS,Ricky Barber,DL,,,63,75,80,69,58,82,77,78,85,59,23,11,9,8,10,,10,,36,27,28,18,12,9,18,37,32,37,35,26,29,,45,44,88,,,,,,,,,76,80,75,59,19,25,20
WAS,Norell Pollard,DL,,,63,79,83,71,59,80,76,81,85,66,25,9,9,8,9,,10,,37,27,28,18,13,9,19,39,32,36,36,27,32,,45,43,90,,,,,,,,,76,82,76,58,27,35,25
WAS,Car'lin Vigers,DB,,,62,90,91,84,56,63,87,88,82,82,26,13,10,9,12,,9,,66,57,62,31,24,19,32,58,63,41,45,61,67,,33,33,53,,,,,,,,,58,67,70,55,62,64,69
WAS,Fentrell Cypress II,DB,,,62,90,92,85,56,59,87,87,81,84,27,12,11,9,12,,8,,66,57,63,31,23,19,30,58,66,34,39,65,72,,32,31,50,,,,,,,,,54,58,69,57,65,65,67
WAS,Robert McDaniel,DB,,,62,89,91,83,56,64,87,87,83,81,26,13,11,9,12,,10,,66,58,63,31,24,19,31,59,62,44,48,60,66,,33,33,55,,,,,,,,,62,72,71,55,61,64,69
WAS,Kam Arnold,LB,,,62,84,88,78,61,72,83,85,84,73,25,12,11,10,12,,10,,53,46,48,22,15,12,20,51,47,42,42,43,49,,44,43,79,,,,,,,,,77,80,78,60,50,56,43
WAS,Timothy McKay,OL,,,61,67,71,59,58,84,81,75,84,54,20,10,9,8,8,,8,,27,20,20,16,9,7,17,30,19,30,22,14,15,,68,68,79,,,,,,,,,33,34,31,23,12,13,10
WAS,Bobby Price,DB,"6'3""",208,60,90,91,87,51,70,87,96,84,86,23,6,6,6,6,,6,,63,52,61,20,13,10,20,58,62,38,42,64,73,,35,35,52,,,,,,,,,60,81,78,49,57,62,68
