Team,Player,Position,Height,Weight,Overall,Speed,Acceleration,Agility,Awareness,Strength,Stamina,Jumping,Toughness,Change of Direction,Throw Power,Short Accuracy,Mid Accuracy,Deep Accuracy,Throw on Run,Throw Under Pressure,Play Action,Break Sack,Catching,Catch in Traffic,Spectacular Catch,Short Routes,Mid Routes,Deep Routes,Release,Carrying,Ball Carrier Vision,Trucking,Stiff Arm,Spin Move,Juke Move,Break Tackle,Run Blocking,Pass Blocking,Impact Blocking,Lead Block,Run Block Finesse,Run Block Power,Pass Block Finesse,Pass Block Power,Finesse Moves,Power Moves,Block Shedding,Tackle,Hit Power,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Press
BUF,Matt Sokol,TE,,,67,81,86,78,70,75,83,79,84,69,32,24,18,14,18,,14,,78,76,75,65,60,54,65,72,67,65,61,58,65,,63,61,67,,,,,,,,,39,30,38,22,15,20,16
BUF,Edefuan Ulofoshio,LB,"6'1""",236,67,87,91,84,60,71,84,92,89,76,22,18,14,13,11,,12,,58,55,56,23,10,7,15,52,51,50,38,55,59,,45,44,67,,,,,,,,,80,75,83,57,66,62,57
BUF,Marcus Harris,DL,"6'2""",286,67,67,70,59,65,83,82,72,88,58,19,6,6,6,6,,6,,36,25,20,15,6,3,24,40,38,41,33,17,24,,45,45,86,,,,,,,,,81,83,78,64,22,31,18
BUF,Kaden Prather,WR,"6'4""",204,66,90,90,87,70,67,90,77,85,87,11,12,10,10,9,,30,,79,79,78,67,65,65,65,70,76,54,44,68,71,,46,25,35,,,,,,,,,46,42,52,24,30,33,20
BUF,Daequan Hardy,DB,,,66,93,93,88,65,54,87,92,78,88,27,13,12,10,13,,9,,65,59,64,32,23,20,31,58,71,28,36,69,75,,33,31,50,,,,,,,,,51,52,69,64,70,67,67
BUF,Kristian Wilkerson,WR,,,66,87,88,83,66,67,82,85,81,80,32,23,19,15,20,,15,,81,80,80,70,69,66,70,73,76,51,55,69,75,,50,36,48,,,,,,,,,35,31,39,21,19,25,21
BUF,Zion Logue,DL,"6'5""",295,65,68,68,56,60,83,81,72,85,50,25,6,6,6,6,,6,,34,15,15,15,6,4,17,45,10,25,10,10,10,,45,45,84,,,,,,,,,80,77,75,63,15,25,22
BUF,Kameron Cline,DL,,,65,75,78,70,66,79,75,77,83,60,22,11,10,10,10,,9,,37,26,26,16,10,8,19,38,29,37,34,27,34,,44,43,84,,,,,,,,,77,76,78,63,25,33,25
BUF,Armani Rogers,TE,,,65,86,89,82,65,69,84,84,84,76,36,24,19,15,21,,16,,78,74,79,65,60,55,62,71,71,62,59,61,69,,56,56,59,,,,,,,,,38,35,38,26,18,22,16
BUF,Jalen Virgil,WR,,,65,88,89,83,62,65,82,85,82,80,31,23,19,15,20,,15,,80,79,80,70,69,66,68,73,76,49,54,68,74,,49,34,46,,,,,,,,,34,31,38,21,19,24,20
BUF,Stephen Gosnell,WR,,,65,89,90,83,61,62,83,85,85,83,29,24,18,15,21,,17,,78,77,77,70,70,69,64,71,77,46,48,69,75,,46,27,40,,,,,,,,,31,30,33,25,23,28,21
BUF,Kelly Akharaiyi,WR,,,65,89,90,83,62,62,82,86,84,82,31,24,19,15,21,,17,,77,76,77,70,70,69,65,71,77,48,49,69,75,,46,26,41,,,,,,,,,31,28,33,25,23,27,20
BUF,Te'Cory Couch,DB,,,64,91,92,87,63,53,87,86,77,88,28,12,11,9,12,,8,,66,57,65,32,23,19,31,57,69,26,34,69,75,,34,33,49,,,,,,,,,49,47,67,61,70,65,68
BUF,Casey Rogers,DL,"6'4""",305,64,77,75,69,59,83,80,78,88,64,19,16,13,11,8,,14,,33,28,14,7,6,7,17,32,18,34,17,13,18,,29,24,81,,,,,,,,,73,79,71,59,13,18,15
BUF,David White,WR,,,64,89,90,83,60,63,81,86,83,81,29,23,18,15,21,,16,,78,77,79,70,70,69,69,72,73,49,53,66,72,,45,30,45,,,,,,,,,32,28,32,22,21,25,19
BUF,Keleki Latu,TE,,,64,85,88,80,56,72,84,85,84,74,33,24,18,15,19,,15,,78,79,81,64,59,54,66,72,72,66,63,62,69,,60,59,63,,,,,,,,,38,35,37,25,18,22,16
BUF,Travis Clayton,OL,"6'7""",301,63,79,82,72,51,79,74,66,81,58,29,24,22,16,11,,12,,39,35,37,31,24,24,28,41,25,41,47,30,33,,70,69,75,,,,,,,,,33,46,41,25,9,9,7
BUF,Hayden Harris,DL,,,63,74,79,69,58,82,77,77,87,58,22,11,9,8,10,,10,,35,27,27,18,13,10,16,38,32,36,36,24,28,,46,46,88,,,,,,,,,76,79,74,59,20,26,18
BUF,Wande Owens,DB,,,62,89,91,84,58,60,87,85,83,83,27,12,11,9,13,,9,,67,59,64,31,24,20,31,60,65,39,42,62,69,,34,34,54,,,,,,,,,60,64,70,57,64,65,68
BUF,Keonta Jenkins,LB,,,62,84,88,78,61,72,83,85,85,74,24,13,11,10,12,,10,,53,48,51,23,14,11,21,51,48,42,44,45,50,,43,42,79,,,,,,,,,77,80,78,60,50,55,43
BUF,Rush Reimer,OL,,,62,67,70,59,59,84,82,76,84,53,19,10,9,8,8,,8,,28,19,20,16,9,8,16,30,19,30,22,15,16,,69,68,78,,,,,,,,,33,33,30,22,11,13,10
BUF,Zach Davidson,TE,"6'7""",251,61,84,80,83,56,71,80,87,84,76,71,55,48,43,57,,50,,78,75,73,63,58,55,59,71,68,61,58,64,69,,56,55,61,,,,,,,,,38,29,38,19,12,15,10
BUF,Branson Deen,DL,,,61,73,78,64,57,84,75,76,85,57,22,11,10,9,10,,10,,36,26,24,17,10,8,18,35,29,39,35,25,29,,43,42,87,,,,,,,,,76,79,76,57,20,25,21
BUF,Jacob Bayer,OL,,,61,70,74,61,62,85,84,78,87,56,19,8,7,7,7,,7,,27,19,19,17,9,8,17,27,20,30,25,15,18,,66,66,80,,,,,,,,,33,32,31,23,13,14,11
BUF,Paris Shand,DL,,,60,78,81,71,53,79,79,81,85,63,22,11,10,9,10,,9,,37,26,26,16,10,8,17,36,31,37,35,27,33,,44,44,81,,,,,,,,,75,79,76,54,24,30,25
BUF,Richard Gouraige,OL,,,60,67,72,60,65,84,82,76,85,53,21,9,8,7,7,,8,,29,19,19,17,10,9,18,28,19,26,23,14,17,,65,65,78,,,,,,,,,34,35,31,25,12,14,11
